Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,ACS22_5yr_B28008001,ACS22_5yr_B28008002,ACS22_5yr_B28008003,ACS22_5yr_B28008004,ACS22_5yr_B28008005,ACS22_5yr_B28008006,ACS22_5yr_B28008007,ACS22_5yr_B28008008,ACS22_5yr_B28008009,ACS22_5yr_B28008010,ACS22_5yr_B28008001s,ACS22_5yr_B28008002s,ACS22_5yr_B28008003s,ACS22_5yr_B28008004s,ACS22_5yr_B28008005s,ACS22_5yr_B28008006s,ACS22_5yr_B28008007s,ACS22_5yr_B28008008s,ACS22_5yr_B28008009s,ACS22_5yr_B28008010s,ACS22_5yr_B28010001,ACS22_5yr_B28010002,ACS22_5yr_B28010003,ACS22_5yr_B28010004,ACS22_5yr_B28010005,ACS22_5yr_B28010006,ACS22_5yr_B28010007,ACS22_5yr_B28010001s,ACS22_5yr_B28010002s,ACS22_5yr_B28010003s,ACS22_5yr_B28010004s,ACS22_5yr_B28010005s,ACS22_5yr_B28010006s,ACS22_5yr_B28010007s,ACS22_5yr_B28011001,ACS22_5yr_B28011002,ACS22_5yr_B28011003,ACS22_5yr_B28011004,ACS22_5yr_B28011005,ACS22_5yr_B28011006,ACS22_5yr_B28011007,ACS22_5yr_B28011008,ACS22_5yr_B28011001s,ACS22_5yr_B28011002s,ACS22_5yr_B28011003s,ACS22_5yr_B28011004s,ACS22_5yr_B28011005s,ACS22_5yr_B28011006s,ACS22_5yr_B28011007s,ACS22_5yr_B28011008s
"130237902002","Block Group 2, Census Tract 7902, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,929,710,0,600,539,378,161,61,110,219,190.9091,178.7879,8.484848,161.2121,167.2727,122.4242,120,52.12121,68.48485,113.9394,379,283,163,0,283,120,96,78.18182,75.15151,60.60606,8.484848,75.15151,49.69697,49.69697,379,216,0,177,14,0,0,163,78.18182,55.75758,8.484848,55.75758,15.75758,8.484848,8.484848,58.78788
"130237902003","Block Group 3, Census Tract 7902, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,684,670,0,591,399,374,25,192,79,14,147.8788,146.0606,8.484848,150.9091,158.1818,157.5758,20.60606,88.48485,43.0303,15.15152,243,234,221,0,234,13,9,50.30303,49.69697,52.12121,8.484848,49.69697,13.33333,9.69697,243,196,0,108,26,0,0,47,50.30303,47.87879,8.484848,41.21212,21.21212,8.484848,8.484848,23.63636
"130237903011","Block Group 1, Census Tract 7903.01, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,82,82,0,82,82,82,0,0,0,0,63.0303,63.0303,8.484848,63.0303,63.0303,63.0303,8.484848,8.484848,8.484848,8.484848,21,21,21,0,21,0,0,13.33333,13.33333,13.33333,8.484848,13.33333,8.484848,8.484848,21,21,0,21,9,0,0,0,13.33333,13.33333,8.484848,13.33333,7.878788,8.484848,8.484848,8.484848
"130237903012","Block Group 2, Census Tract 7903.01, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,816,816,0,683,584,104,480,99,133,0,200.6061,200.6061,8.484848,198.1818,213.9394,56.9697,213.3333,73.33334,95.15151,8.484848,262,262,202,0,262,60,0,64.24242,64.24242,62.42424,8.484848,64.24242,35.15152,8.484848,262,214,0,94,101,0,0,48,64.24242,59.39394,8.484848,27.87879,63.63636,8.484848,8.484848,32.72727
"130237903013","Block Group 3, Census Tract 7903.01, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1271,1264,0,1056,792,738,54,264,208,7,199.3939,198.7879,8.484848,172.7273,169.0909,167.8788,27.27273,80,112.1212,6.666667,434,427,333,30,397,94,7,64.84849,63.63636,50.30303,15.75758,64.84849,49.69697,6.666667,434,333,0,219,25,35,0,101,64.84849,50.30303,8.484848,45.45454,15.75758,23.63636,8.484848,49.69697
"130237903021","Block Group 1, Census Tract 7903.02, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,956,912,0,685,572,572,0,113,227,44,198.1818,198.7879,8.484848,176.3636,183.0303,183.0303,8.484848,50.30303,124.8485,22.42424,343,307,227,0,307,80,36,64.24242,63.63636,63.63636,8.484848,63.63636,40,19.39394,343,248,0,162,48,0,49,46,64.24242,58.78788,8.484848,57.57576,32.12121,8.484848,37.57576,28.48485
"130237903022","Block Group 2, Census Tract 7903.02, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,854,824,0,698,610,594,16,88,126,30,153.9394,151.5152,8.484848,135.1515,143.0303,139.3939,13.93939,63.63636,72.72727,20,312,294,237,0,294,57,18,58.78788,56.9697,54.54546,8.484848,56.9697,28.48485,9.69697,312,225,0,127,95,0,0,87,58.78788,43.0303,8.484848,41.21212,40.60606,8.484848,8.484848,37.57576
"130237903023","Block Group 3, Census Tract 7903.02, Bleckley County, Georgia","ga","150","00",,,,"13","023",,,"790302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,386,349,0,334,311,193,118,23,15,37,108.4848,104.8485,8.484848,104.8485,101.2121,87.27273,71.51515,19.39394,10.30303,23.0303,171,144,143,10,134,1,27,52.12121,47.87879,47.87879,10.30303,47.27273,1.212121,20.60606,171,133,0,122,4,0,0,38,52.12121,48.48485,8.484848,45.45454,4.242424,8.484848,8.484848,21.81818
"130259601011","Block Group 1, Census Tract 9601.01, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,3689,3574,0,2730,2730,1496,1234,0,844,115,592.1212,593.3333,8.484848,566.0606,566.0606,309.0909,412.1212,8.484848,321.2121,60.60606,1245,1130,875,69,1061,255,115,166.0606,169.697,163.6364,44.24242,178.1818,96.36364,60.60606,1245,878,0,771,140,0,188,179,166.0606,159.3939,8.484848,154.5455,61.21212,8.484848,98.18182,77.57576
"130259601021","Block Group 1, Census Tract 9601.02, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,3189,3037,0,2310,2023,1425,598,287,727,152,390.9091,387.8788,8.484848,356.3636,347.2727,276.9697,320,152.7273,227.8788,75.75758,1176,1039,509,18,1021,530,137,128.4848,132.1212,98.18182,16.36364,130.9091,126.6667,69.09091,1176,694,0,533,22,0,173,309,128.4848,129.0909,8.484848,108.4848,13.33333,8.484848,73.33334,81.81818
"130259602011","Block Group 1, Census Tract 9602.01, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1695,1660,0,1200,1146,738,408,54,460,35,302.4243,304.8485,8.484848,258.1818,270.303,199.3939,180,41.21212,167.8788,20.60606,809,774,452,0,774,322,35,138.1818,140.6061,112.1212,8.484848,140.6061,110.9091,20.60606,809,462,0,413,18,0,172,175,138.1818,102.4242,8.484848,106.0606,16.36364,8.484848,86.66666,70.30303
"130259602021","Block Group 1, Census Tract 9602.02, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,800,680,0,615,500,471,29,115,65,120,246.0606,265.4546,8.484848,260,242.4242,240,20.60606,104.2424,45.45454,61.81818,424,332,210,12,320,122,92,100.6061,104.8485,81.81818,12.12121,104.8485,65.45454,51.51515,424,279,0,180,34,0,42,103,100.6061,91.51515,8.484848,75.15151,23.63636,8.484848,38.18182,53.93939
"130259602022","Block Group 2, Census Tract 9602.02, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1652,1567,0,1187,1149,407,742,38,380,85,417.5757,413.3333,8.484848,381.2121,381.8182,207.2727,330.303,20.60606,133.9394,60,617,584,362,13,571,222,33,133.3333,133.3333,112.1212,12.72727,133.9394,57.57576,18.18182,617,416,0,381,16,2,59,142,133.3333,113.3333,8.484848,111.5152,14.54545,3.030303,41.81818,36.9697
"130259602023","Block Group 3, Census Tract 9602.02, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1557,1495,0,1450,1285,1285,0,165,45,62,373.3333,368.4849,8.484848,381.2121,369.697,369.697,8.484848,120,44.24242,35.15152,516,466,418,0,466,48,50,97.57576,93.93939,95.15151,8.484848,93.93939,29.09091,27.27273,516,421,0,338,9,0,45,50,97.57576,101.8182,8.484848,91.51515,8.484848,8.484848,44.24242,27.27273
"130259603001","Block Group 1, Census Tract 9603, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,539,530,0,491,410,186,224,81,39,9,182.4242,182.4242,8.484848,182.4242,182.4242,135.1515,124.8485,55.15152,30.90909,9.090909,270,261,182,0,261,79,9,79.39394,79.39394,83.0303,8.484848,79.39394,35.75758,9.090909,270,236,0,182,0,0,0,34,79.39394,80,8.484848,83.0303,8.484848,8.484848,8.484848,23.0303
"130259603002","Block Group 2, Census Tract 9603, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2425,2375,27,2185,1700,695,1005,485,163,50,463.0303,469.0909,27.27273,471.5151,416.3636,223.6364,358.7879,241.8182,83.63636,34.54546,655,605,403,0,605,202,50,115.7576,112.7273,104.2424,8.484848,112.7273,66.06061,34.54546,655,548,14,309,103,0,31,76,115.7576,106.6667,13.93939,92.12122,48.48485,8.484848,21.81818,37.57576
"130259603003","Block Group 3, Census Tract 9603, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1789,1789,0,1789,1534,645,889,255,0,0,418.1818,418.1818,8.484848,418.1818,436.3636,180.6061,426.0606,126.0606,8.484848,8.484848,473,473,447,19,454,26,0,81.21212,81.21212,85.45454,19.39394,81.81818,16.9697,8.484848,473,473,0,403,0,0,0,0,81.21212,81.21212,8.484848,88.48485,8.484848,8.484848,8.484848,8.484848
"130259603004","Block Group 4, Census Tract 9603, Brantley County, Georgia","ga","150","00",,,,"13","025",,,"960300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,695,655,0,655,621,379,242,34,0,40,165.4545,170.9091,8.484848,170.9091,166.0606,130.9091,103.6364,28.48485,8.484848,29.09091,464,424,180,0,424,244,40,113.3333,115.1515,78.78788,8.484848,115.1515,93.33334,29.09091,464,424,0,404,0,0,0,40,113.3333,115.1515,8.484848,113.3333,8.484848,8.484848,8.484848,29.09091
"130279602001","Block Group 1, Census Tract 9602, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,701,473,0,346,239,225,14,107,127,228,195.7576,118.1818,8.484848,79.39394,64.24242,64.84849,13.93939,51.51515,74.54546,148.4848,242,184,133,3,181,51,58,51.51515,40,37.57576,3.030303,39.39394,20,29.09091,242,143,0,89,24,0,20,79,51.51515,30.30303,8.484848,26.06061,12.12121,8.484848,17.57576,34.54546
"130279602002","Block Group 2, Census Tract 9602, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,640,498,0,407,337,327,10,70,91,142,106.6667,96.9697,8.484848,87.87878,86.06061,84.84849,9.69697,33.33333,38.78788,67.27273,308,234,161,7,227,73,74,46.66667,45.45454,35.15152,5.454545,44.84848,26.66667,31.51515,308,170,0,126,15,2,14,124,46.66667,35.75758,8.484848,30.30303,9.69697,2.424242,10.90909,37.57576
"130279603011","Block Group 1, Census Tract 9603.01, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1428,1200,15,892,778,454,324,114,293,228,262.4243,246.6667,15.75758,218.7879,212.1212,181.8182,149.697,63.63636,138.1818,70.90909,425,303,223,2,301,80,122,73.93939,69.69697,60,3.030303,69.09091,28.48485,39.39394,425,230,15,148,39,0,16,179,73.93939,64.24242,15.75758,49.69697,29.09091,8.484848,16.36364,50.90909
"130279603012","Block Group 2, Census Tract 9603.01, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,589,568,0,479,345,345,0,134,89,21,141.2121,140.6061,8.484848,138.7879,129.0909,129.0909,8.484848,71.51515,83.0303,20,310,289,211,0,289,78,21,72.12122,67.87878,63.63636,8.484848,67.87878,33.93939,20,310,252,0,131,31,0,0,58,72.12122,68.48485,8.484848,55.75758,23.63636,8.484848,8.484848,38.18182
"130279603013","Block Group 3, Census Tract 9603.01, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1399,1384,0,1284,988,884,104,296,100,15,275.7576,276.9697,8.484848,283.6364,290.9091,288.4849,88.48485,109.697,49.09091,15.15152,503,488,385,0,488,103,15,82.42424,83.0303,78.78788,8.484848,83.0303,47.27273,15.15152,503,388,0,170,125,26,15,100,82.42424,80,8.484848,65.45454,63.0303,18.78788,15.15152,49.09091
"130279603021","Block Group 1, Census Tract 9603.02, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,626,607,0,581,435,435,0,146,26,19,188.4848,189.697,8.484848,188.4848,176.3636,176.3636,8.484848,123.6364,17.57576,14.54545,285,268,224,0,268,44,17,67.87878,67.27273,56.9697,8.484848,67.27273,31.51515,12.12121,285,242,0,158,20,0,0,43,67.87878,64.84849,8.484848,56.36364,18.78788,8.484848,8.484848,21.21212
"130279603022","Block Group 2, Census Tract 9603.02, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1129,1115,0,1068,782,265,517,286,47,14,205.4545,206.6667,8.484848,206.6667,198.1818,98.18182,203.0303,132.7273,30.30303,10.30303,369,355,290,34,321,65,14,73.33334,73.93939,69.09091,29.09091,75.15151,31.51515,10.30303,369,308,0,241,0,0,39,22,73.33334,73.33334,8.484848,69.09091,8.484848,8.484848,28.48485,13.33333
"130279604001","Block Group 1, Census Tract 9604, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1479,1408,0,832,725,716,9,107,576,71,319.394,319.394,8.484848,292.7273,281.2121,281.8182,7.272727,94.54546,282.4243,52.72727,443,372,215,77,295,157,71,100.6061,92.12122,62.42424,42.42424,83.63636,89.69697,52.72727,443,299,0,208,4,0,78,66,100.6061,97.57576,8.484848,90.30303,4.848485,8.484848,44.24242,32.12121
"130279604002","Block Group 2, Census Tract 9604, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1666,1518,0,1167,1044,849,195,123,351,148,303.6364,295.1515,8.484848,289.697,293.9394,232.1212,116.3636,55.15152,134.5455,64.84849,699,589,379,0,589,210,110,121.2121,109.697,91.51515,8.484848,109.697,66.66666,50.30303,699,373,0,293,7,13,81,245,121.2121,93.33334,8.484848,89.69697,7.272727,12.72727,41.21212,75.15151
"130279604003","Block Group 3, Census Tract 9604, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,663,456,0,375,203,176,27,172,81,207,163.0303,125.4545,8.484848,120.6061,83.63636,72.72727,35.75758,92.72727,35.15152,115.1515,332,230,80,0,230,150,102,69.69697,52.12121,35.15152,8.484848,52.12121,47.87879,50.30303,332,166,0,85,11,0,7,159,69.69697,50.30303,8.484848,29.69697,10.30303,8.484848,6.666667,56.36364
"130279605001","Block Group 1, Census Tract 9605, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,957,889,0,889,889,375,514,0,0,68,280,275.7576,8.484848,275.7576,275.7576,188.4848,264.8485,8.484848,8.484848,40.60606,259,211,79,0,211,132,48,69.69697,61.81818,32.72727,8.484848,61.81818,60.60606,26.66667,259,211,0,211,8,39,14,34,69.69697,61.81818,8.484848,61.81818,7.878788,30.30303,13.93939,21.81818
"130279605002","Block Group 2, Census Tract 9605, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,703,675,0,675,675,675,0,0,0,28,154.5455,152.7273,8.484848,152.7273,152.7273,152.7273,8.484848,8.484848,8.484848,21.21212,159,131,118,0,131,13,28,45.45454,39.39394,40,8.484848,39.39394,12.12121,21.21212,159,151,0,138,41,0,0,8,45.45454,44.24242,8.484848,44.24242,25.45455,8.484848,8.484848,9.090909
"130279605003","Block Group 3, Census Tract 9605, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1593,1080,0,668,588,427,161,80,412,513,279.394,224.8485,8.484848,142.4242,146.6667,147.2727,70.90909,58.18182,154.5455,177.5758,602,398,175,48,350,223,204,93.93939,69.69697,52.12121,34.54546,69.69697,67.27273,74.54546,602,303,0,224,77,0,59,240,93.93939,63.63636,8.484848,58.18182,49.09091,8.484848,35.15152,80.60606
"130279606001","Block Group 1, Census Tract 9606, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1167,1050,0,911,868,738,130,43,139,117,175.7576,166.6667,8.484848,165.4545,166.6667,166.0606,56.36364,34.54546,63.63636,65.45454,566,449,344,37,412,105,117,96.36364,79.39394,69.69697,23.63636,73.33334,50.90909,65.45454,566,364,0,296,44,0,8,194,96.36364,78.18182,8.484848,83.63636,23.0303,8.484848,9.090909,70.30303
"130279606002","Block Group 2, Census Tract 9606, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,440,433,0,335,201,167,34,134,98,7,144.2424,143.6364,8.484848,127.2727,63.0303,61.81818,23.0303,102.4242,66.06061,7.272727,216,209,128,14,195,81,7,59.39394,58.18182,37.57576,14.54545,55.75758,41.81818,7.272727,216,150,0,83,53,0,0,66,59.39394,46.66667,8.484848,33.93939,27.87879,8.484848,8.484848,35.15152
"130279606003","Block Group 3, Census Tract 9606, Brooks County, Georgia","ga","150","00",,,,"13","027",,,"960600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,912,894,0,588,434,264,170,154,306,18,230.9091,230.9091,8.484848,163.0303,148.4848,106.6667,100.6061,72.12122,185.4545,18.78788,239,221,165,0,221,56,18,60,56.9697,48.48485,8.484848,56.9697,32.72727,18.78788,239,173,0,106,17,0,0,66,60,49.69697,8.484848,41.21212,13.93939,8.484848,8.484848,36.9697
"130299201011","Block Group 1, Census Tract 9201.01, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2027,1858,0,1789,1291,1178,113,498,69,169,285.4546,295.1515,8.484848,292.7273,260.606,250.303,66.06061,186.0606,49.09091,61.21212,851,734,550,32,702,184,117,118.1818,117.5758,92.72727,24.24242,113.9394,69.09091,43.63636,851,708,0,508,22,0,0,143,118.1818,112.1212,8.484848,107.2727,15.75758,8.484848,8.484848,55.75758
"130299201012","Block Group 2, Census Tract 9201.01, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,3006,2987,0,2823,2215,2121,94,608,164,19,422.4243,421.8182,8.484848,425.4546,427.8788,436.9697,52.72727,176.3636,85.45454,15.15152,964,952,666,23,929,286,12,113.9394,113.9394,97.57576,18.18182,114.5455,104.2424,9.090909,964,866,0,613,56,0,21,77,113.9394,115.7576,8.484848,93.33334,34.54546,8.484848,20,38.78788
"130299201031","Block Group 1, Census Tract 9201.03, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2269,2067,0,2030,1833,1546,287,197,37,202,230.303,229.697,8.484848,235.7576,230.9091,194.5455,130.303,75.15151,31.51515,98.78788,807,713,514,14,699,199,94,88.48485,77.57576,72.72727,7.878788,77.57576,66.66666,35.15152,807,676,0,529,97,27,0,131,88.48485,76.36364,8.484848,73.93939,51.51515,26.06061,8.484848,49.69697
"130299201032","Block Group 2, Census Tract 9201.03, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,494,494,0,470,443,443,0,27,24,0,106.0606,106.0606,8.484848,106.0606,106.6667,106.6667,8.484848,20,17.57576,8.484848,174,174,157,0,174,17,0,44.24242,44.24242,43.63636,8.484848,44.24242,12.72727,8.484848,174,158,0,140,4,0,0,16,44.24242,42.42424,8.484848,41.81818,4.242424,8.484848,8.484848,10.90909
"130299201033","Block Group 3, Census Tract 9201.03, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920103","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1542,1457,0,1127,1067,1020,47,60,330,85,227.8788,235.1515,8.484848,221.8182,221.8182,220.6061,32.72727,29.09091,123.6364,49.69697,601,562,367,0,562,195,39,93.93939,95.75758,88.48485,8.484848,95.75758,60.60606,22.42424,601,414,0,370,51,16,20,167,93.93939,87.27273,8.484848,86.66666,30.30303,16.36364,18.78788,49.69697
"130299201041","Block Group 1, Census Tract 9201.04, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1643,1643,0,922,851,814,37,71,721,0,529.0909,529.0909,8.484848,379.394,378.7879,378.7879,22.42424,46.06061,395.7576,8.484848,545,545,344,20,525,201,0,156.3636,156.3636,106.6667,18.78788,155.7576,126.6667,8.484848,545,296,0,246,21,0,163,86,156.3636,109.0909,8.484848,108.4848,21.81818,8.484848,122.4242,29.09091
"130299203011","Block Group 1, Census Tract 9203.01, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1977,1967,0,1790,1461,1461,0,329,177,10,226.0606,226.6667,8.484848,230.9091,175.7576,175.7576,8.484848,210.9091,116.9697,9.69697,598,588,516,10,578,72,10,53.93939,53.33333,59.39394,9.090909,53.33333,35.75758,9.69697,598,513,0,428,39,0,13,72,53.93939,58.78788,8.484848,46.06061,19.39394,8.484848,8.484848,36.36364
"130299203031","Block Group 1, Census Tract 9203.03, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1907,1641,0,1570,1317,852,465,253,71,266,422.4243,373.3333,8.484848,379.394,364.2424,261.2121,266.6667,136.3636,38.18182,192.1212,831,690,593,43,647,97,141,167.2727,140,143.6364,31.51515,141.8182,59.39394,96.9697,831,619,0,429,31,54,0,212,167.2727,143.6364,8.484848,118.1818,30.90909,53.33333,8.484848,103.0303
"130299203032","Block Group 2, Census Tract 9203.03, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2383,2383,0,2015,1926,1900,26,89,368,0,426.0606,426.0606,8.484848,348.4849,351.5151,345.4546,26.66667,60.60606,215.1515,8.484848,862,862,838,19,843,24,0,135.1515,135.1515,133.3333,20,133.3333,18.78788,8.484848,862,737,0,677,75,0,82,43,135.1515,117.5758,8.484848,115.1515,39.39394,8.484848,60,41.81818
"130299203033","Block Group 3, Census Tract 9203.03, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920303","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2533,2507,0,2507,2253,2253,0,254,0,26,529.0909,535.1515,8.484848,535.1515,528.4849,528.4849,8.484848,156.3636,8.484848,25.45455,828,802,732,0,802,70,26,140,143.0303,142.4242,8.484848,143.0303,48.48485,25.45455,828,802,0,620,114,0,0,26,140,143.0303,8.484848,137.5758,69.09091,8.484848,8.484848,25.45455
"130299203051","Block Group 1, Census Tract 9203.05, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920305","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,3044,2958,0,2917,2747,2502,245,170,41,86,378.7879,381.8182,8.484848,383.0303,366.6667,328.4849,125.4545,92.12122,56.36364,58.78788,863,843,818,0,843,25,20,103.6364,104.8485,104.2424,8.484848,104.8485,18.78788,13.93939,863,810,0,737,48,9,41,12,103.6364,94.54546,8.484848,84.24242,22.42424,9.090909,56.36364,11.51515
"130299203052","Block Group 2, Census Tract 9203.05, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920305","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2152,2152,0,2071,1993,1469,524,78,81,0,314.5454,314.5454,8.484848,331.5151,334.5454,202.4242,301.8182,50.30303,56.9697,8.484848,934,934,894,21,913,40,0,173.9394,173.9394,186.6667,16.9697,174.5455,27.87879,8.484848,934,891,0,862,300,0,0,43,173.9394,184.2424,8.484848,184.2424,177.5758,8.484848,8.484848,28.48485
"130299203071","Block Group 1, Census Tract 9203.07, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920307","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2852,2852,0,2852,2852,2852,0,0,0,0,325.4546,325.4546,8.484848,325.4546,325.4546,325.4546,8.484848,8.484848,8.484848,8.484848,821,821,821,0,821,0,0,102.4242,102.4242,102.4242,8.484848,102.4242,8.484848,8.484848,821,821,0,818,97,25,0,0,102.4242,102.4242,8.484848,103.0303,50.30303,23.63636,8.484848,8.484848
